user_id,actions_total_count,average_action_duration,sessions_total_duration
7djt5400vu,7,3,1
7djui3pw6b,3,4,0
7dkigji7xh,5,6,3
7dkt2f8e5h,10,4,4
7dl0bnp6ur,21,4,14
7dl18m412y,11,4,4
7dlp72dhde,3,7,1
7dltg69riv,3,6,1
7dlzp7vylu,8,5,4
7dmaecubfs,13,17,93
7dmqpfg9o6,22,5,20
7dmsfngp5g,5,11,9
7dn0h2r85l,11,11,27
7dnvzgvaqu,15,16,96
7doh85yi6b,5,14,16
7dohgehc5o,14,15,86
7dop9a0y5d,14,4,8
7dql7n6rcp,8,8,11
7dqrc8ynh4,14,2,2
7dquphcd66,4,4,1
7dqxovq3um,31,7,72
7dqzi38r6a,5,14,12
7dr6lv36ht,13,9,25
7drf3v215a,39,4,50
7drly8tdhh,14,6,15
7drs1yghof,7,6,4
7dsq30vitr,8,22,71
7dsqbynjlz,8,11,17
7dsxmxpgqe,4,3,0
7dszg2v44y,15,8,30
7dt8z0qxzk,13,11,40
7dtj55s22j,8,11,21
7du0ytxn3t,8,8,10
7dutw2vvj4,7,13,20
7duzr5ba81,17,4,8
7dvalcjb6y,7,11,14
7dvk5quqpa,10,13,32
7dvrfxc7w9,14,9,33
7dvs80s720,19,2,4
7dw436yrdm,3,7,2
7dwixc2wy6,7,5,3
7dwl10ga49,34,5,52
7dwo89uoe0,25,7,55
7dwugzb9nk,30,4,23
7dwxjj5mr0,1,4,0
7dx1d80r2k,3,12,5
7dx1l3yd8a,31,4,33
7dx2xev6ue,6,5,3
7dxf65p9pu,13,9,28
7dzefd3x1h,43,4,54
7dznsochh8,11,5,6
7dzxjaxsys,17,7,25
7e03faocp1,5,9,5
7e07uiwdyg,9,17,50
7e0ctfd940,9,3,2
7e0h0eidbj,1,14,4
7e0qyxf9ve,26,7,55
7e1b8n1jy2,12,11,37
7e1usnnkxq,7,5,2
7e1x33atgk,4,8,3
7e24y1he5b,8,12,21
7e272hecgc,13,3,4
7e2gp6rt4q,2,6,1
7e2gqeslrn,14,7,18
7e2knztvmy,10,4,3
7e3bfmkpb8,10,16,51
7e3jr5sqgm,7,29,90
7e3r5saejf,2,4,0
7e4d3zsj1o,19,7,34
7e4ibvn0r1,10,8,14
7e4m60sxza,15,3,4
7e4pct13wj,21,11,96
7e4yq4hzh4,4,10,5
7e5aw48fby,3,4,0
7e5j251t0a,14,12,60
7e5ubkw9pw,35,3,21
7e5vr5kczs,50,5,98
7e600wkyh8,14,3,4
7e6pl7vi67,7,4,2
7e6up03ih7,10,16,53
7e770c3gru,19,2,4
7e78w48wcz,17,3,4
7e7he4lsu9,16,3,5
7e7wy42vow,14,2,2
7e8iaey5cr,11,5,7
7e8r4yiba9,13,16,81
7e8ryhciyq,14,5,9
7e8sl7i9be,9,3,2
7e8xmd7fif,1,3,0
7e8zbk3e5q,4,14,12
7e91hcpeo5,8,17,42
7e9a5yj1p2,34,4,34
7e9b3idobl,12,11,37
7e9jigmh5b,24,9,83
7e9t05zjbs,23,5,22
7e9vwr05hj,1,2,0
7ea1y2zkfi,12,6,10
7ea4d4y7tp,9,8,11
7eavc96j4w,18,3,8
7ebc9le0jh,22,6,34
7ebtqackgo,11,9,21
7ec3kmewnm,8,26,91
7ec68nwnyh,11,12,31
7ecn1i8kkl,4,7,3
7ecxke8n4i,5,6,3
7ed5kiqpb9,14,5,10
7edbozfgao,7,19,39
7edfmkvgi3,6,14,21
7edusc02f0,16,10,51
7ees7e958g,15,4,6
7ef62y0ilq,15,12,65
7ef87tp3xs,7,19,40
7efh7og171,10,7,12
7efkkqpk9m,19,3,7
7efp7esfjh,4,15,13
7efpi8raed,14,8,26
7egaf97q0r,7,22,54
7egeesv5bv,21,8,45
7eggzjl65f,8,4,3
7eh59yhfm5,12,12,45
7ehg5lg0f0,5,9,6
7eho69or3i,7,5,2
7eid3ox8ke,14,13,62
7eigdheqj6,1,4,0
7eiu7kwd11,8,3,2
7eiyctg5if,1,1,0
7ej0eeg2r0,16,7,25
7ej88c2pt9,5,37,97
7ejbgbhchg,7,16,31
7ejfylh0z6,16,4,8
7ejgoufwlx,23,4,17
7ejv12xl93,11,20,98
7ek19up667,23,9,68
7ekdoz826b,12,14,58
7ekhgpkb78,8,7,7
7eko88z0g8,4,41,84
7el0hcxlw0,2,6,1
7el1bmbyie,13,9,27
7em1t3qmek,18,4,10
7em4wxeh1v,26,3,10
7em54fr1hi,13,4,7
7emfwkdng4,6,3,1
7emm94hyc2,12,3,3
7emn7m7keg,8,11,17
7envmsmt4q,25,3,9
7eoanbait7,5,4,1
7eof3cr4zi,12,3,4
7eofav0qqj,19,4,9
7eopp8v9gk,31,5,46
7ep18tnsay,4,11,7
7ep8o7ixhh,37,5,49
7eqo1wcro8,31,7,76
7eqtsf9nuj,9,3,2
7eqwb5cd5t,9,9,15
7erijunvdi,51,4,62
7erltw0oat,12,6,11
7err5x2elp,2,2,0
7erukgm3yz,12,9,22
7es3kcvit5,21,2,5
7esfsj6nti,21,9,64
7esmkx39ze,10,8,12
7esri6omoq,19,4,10
7et6o3r8uo,20,8,42
7et7yys259,4,5,1
7etb3dtraj,4,6,2
7ete616fp7,9,23,98
7ets6uqkai,17,7,27
7eu9g8iboh,2,1,0
7ev0pyx09a,6,26,63
7evbbrknqx,13,15,77
7evulwsl77,13,3,4
7ewag3yl9o,13,9,28
7ewfefpkj5,16,4,9
7ewpw9trvz,1,4,0
7ewry5ybmk,7,5,4
7ewtxza0bz,9,4,3
7eww4gyyyb,10,3,2
7ewzroeuip,5,5,2
7ex4hvsoq2,13,7,18
7exc6tjrp0,27,2,8
7exzm88fbu,8,11,18
7ey37nk7ge,9,16,46
7ey6knyesa,12,3,3
7eyixdjosd,8,17,42
7eyqfsh8wm,4,11,7
7eyr85pe2r,19,7,33
7eyr8trm2b,10,7,11
7eyygf0wme,1,2,0
7ezfg3ysnf,5,9,6
7ezqc1rqxi,22,11,99
7f0ocsdokz,6,26,65
7f0ow6umfc,13,5,10
7f0zve4t5y,34,6,71
7f27spn12y,20,5,22
7f2usjubsd,5,6,3
7f37l315gz,32,6,61
7f3qps1v14,3,4,0
7f41dz3q8a,9,16,41
7f4ch8out7,9,19,62
7f4mjwb51x,5,10,6
7f4ncxchbn,2,6,1
7f56usmik0,8,8,8
7f5kxl4ii8,5,5,2
7f5s8w9oxq,0,1,0
7f73ewyhf1,9,8,10
7f7wjdegds,3,7,1
7f7y9usz4w,12,10,26
7f8cc1z5q5,2,3,0
7f8fqzelgj,3,3,0
7f8rppthok,15,7,21
7f9hs7d1u9,14,11,41
7fa6uhppw1,17,7,28
7fak8y9ya1,0,2,0
7faoiudnly,4,15,11
7faq4jejxg,12,6,9
7fben9lffc,3,1,0
7fbg56jk2x,16,7,23
7fc383dab2,13,6,12
7fcaubta6d,15,2,2
7fcc0rwunq,19,3,7
7fctutjyo2,12,3,4
7fd55297w2,3,3,0
7fd6j8pdbz,15,12,57
7fd7kl6j9l,18,3,7
7fdbbyo3fi,1,5,0
7fdi477ss9,12,11,34
7fdwot1vjo,10,5,5
7fek72unc9,22,8,56
7feza43bn2,14,10,37
7ffp3v2kwk,0,1,0
7ffwf7no3p,10,3,2
7fg13qh83g,13,12,46
7fgbfqukbf,1,15,3
7fgcamd0gk,4,15,11
7fgykyhj60,14,13,67
7fh2ltythz,1,9,1
7fhe692ae9,6,8,7
7fhg6e9bg6,13,6,12
7fhyulp5kk,51,5,91
7fieeyvpmq,5,4,1
7fihojpbi8,9,11,22
7fit8vkdfw,4,8,3
7fj5q5rttd,4,8,3
7fjnhij1ci,20,2,5
7fjw38797g,7,4,1
7fkaa22cd7,7,21,52
7fkjmsj5uo,0,4,0
7fkl5yznhk,9,11,24
7fkt95vapr,13,9,25
7fl9c9xqec,0,1,0
7fm15f6tw1,30,6,51
7fm1xj4y4t,19,10,63
7fmjhmovhi,8,23,79
7fmvplyvoa,36,3,22
7fn3qsvefy,13,5,9
7fne41wj9l,31,4,31
7fnythl7ex,4,16,13
7fo0030e6v,22,3,11
7fo436360w,6,14,20
7fov3d3prr,10,16,56
7fp0f03n5g,4,2,0
7fp3q0dbjv,10,7,11
7fp429ayhu,17,2,3
7fph189wrm,25,6,37
7fpu1kpouu,5,21,33
7fq5hj93wv,7,22,59
7fqdzxeoq3,34,4,28
7fsdm4xctg,19,7,35
7fsnov5nfe,36,6,75
7ftfmeeubr,16,2,3
7fttv0xxx2,10,5,6
7ftxtbrden,18,6,23
7fu4r9ctz2,0,1,0
7fua5hi505,18,2,4
7fv007m5yn,28,7,77
7fv1tztpbt,32,2,12
7fv5k8iqjj,8,4,3
7fvf0b0jwn,23,3,12
7fwie70qsd,22,2,4
7fx2t6xc28,11,9,19
7fx79y2mln,3,26,30
7fxpv1qd6c,8,7,7
7fxyoe4edb,6,6,3
7fy2nx7c5a,24,7,51
7fyhr1zy8i,17,8,34
7fytyxcb79,26,5,32
7fzdnscqy0,4,27,42
7fzjxymsqm,44,4,60
7fzter7fzw,8,7,9
7g06x4fyy6,20,3,8
7g0e7hp6t9,12,12,42
7g0m265h1v,14,15,77
7g0oi1hks9,0,1,0
7g0sqwp5m2,14,12,50
7g0vrc4nbe,7,10,11
7g193ij1r3,5,12,11
7g1afjwq1l,3,2,0
7g2acjgjno,29,7,69
7g3f65qg9m,28,4,26
7g3mka0a3f,6,6,3
7g3wuumt5i,20,12,97
7g4208u804,15,5,13
7g5jy40spk,4,4,1
7g5mc4uji4,29,3,19
7g718erpvk,4,9,4
7g76htw5pq,10,8,11
7g7hzyq92x,26,5,35
7g7n0yclt0,24,4,21
7g8abxsawn,14,4,7
7g8n1lprm5,2,27,22
7g8ouvl66p,10,6,7
7g8v3smyx7,4,27,43
7g92buxy87,27,3,11
7g9d1i1ja4,16,9,37
7g9nt32191,6,9,8
7ga7daauwf,0,4,0
7gahl7iu8g,15,5,13
7gaua29in0,37,6,88
7gauwx5dut,24,4,18
7gbcha3ywu,23,5,27
7gbk2ay41e,33,6,66
7gbp4e8lvc,3,9,3
7gbwhx8qit,22,6,32
7gc6ailoq1,0,5,0
7gcdq9ji0b,13,8,19
7gcg9aovkk,8,4,3
7gct3mdwfi,12,3,3
7gdf9yf68d,9,16,48
7gdncisfc0,11,7,12
7gdswzbez4,3,7,1
7ge1vhmg5k,8,5,4
7ged99z6f9,18,4,8
7geitjb7uk,7,6,5
7gejpfgf0s,8,4,3
7gertd0qjm,4,41,99
7gewjabcde,30,2,11
7gf5fm4k6p,4,12,9
7gfipkd1wp,10,11,26
7gfjpmver7,17,2,2
7gfr6q7qym,8,12,19
7gg6gza4u8,2,5,0
7ggejjns48,3,5,1
7ggi35k0cf,6,4,1
7ggme4d7ug,19,9,54
7gh7zgvtvr,21,3,10
7ghw35lc81,0,7,0
7gi34fueda,5,6,2
7giahoi4nx,22,5,20
7gik1l4nqb,11,4,5
7githbstc0,8,12,23
7gjk8ysr3e,9,16,44
7gjlxylw5u,6,12,15
7gjmmrmd56,53,2,28
7gknlm2yo5,42,3,33
7gkqgxg7jd,9,6,7
7gl8kemrf5,9,8,11
7glect5d5a,12,7,14
7glmkpd6l0,8,7,8
7glr99fuuw,2,10,3
7glx8u66wl,1,15,3
7gly7vaxjy,13,7,15
7gmksgywfl,9,5,4
7gmu3puq1j,3,35,42
7gnh8miaug,2,8,1
7gni5r880i,11,8,17
7gnj968vh7,12,3,3
7go5ymuefl,16,7,27
7go7ypuq1l,10,4,5
7goph9nzmg,10,8,12
7gpckdtpe2,0,1,0
7gpdygucro,14,8,23
7gphp3ebk5,5,17,20
7gpj2m3ugy,12,3,3
7gpuvsz299,10,17,58
7gq14yzzkn,2,8,2
7grcx4c4nc,5,17,22
7grke45s06,15,9,33
7grr6jchtk,5,8,5
7gs0o3wg6d,3,16,11
7gsf4zfdiv,10,6,7
7gta71f7x3,27,4,25
7gtnyn328g,22,7,38
7gu5f4yxnb,3,15,9
7gu8wjoanp,8,9,13
7guht5hbjf,13,12,50
7gvo3nkzv2,57,4,99
7gw8u2i6pk,19,8,41
7gwral6hti,31,1,4
7gx2yo80bp,6,33,95
7gx4jwd52k,5,4,1
7gxmj00d7e,4,5,1
7gxvw7sflb,3,13,8
7gxx9zgc77,15,3,5
7gy05hgtvv,6,27,64
7gzfthqct5,31,8,95
7gzicuskl7,9,8,11
7gzncbya42,34,6,70
7gzvx6tqx5,16,3,6
7h0d4wkwci,16,3,4
7h0dssmeay,4,24,34
7h0fb0717b,3,4,1
7h228kqao7,9,5,5
7h23kaiv26,9,23,95
7h2pmm1fkh,9,5,5
7h32rn29v0,16,9,41
7h36aqnjhf,0,0,0
7h3hdwfzj0,5,5,2
7h3l12tb99,23,10,95
7h4pvvfwai,22,2,6
7h52cgxbhf,15,9,34
7h55mdipkb,30,5,47
7h5bg71ukd,10,7,11
7h5ceyduyj,22,6,34
7h6kbevnrp,17,12,80
7h6lm94r3z,7,16,35
7h7ppx3euw,20,5,22
7h84pxrtqf,14,2,1
7h8aouweop,9,16,47
7h8g9646y2,13,11,37
7h8ivbyyjw,17,11,61
7h9bhod87z,3,12,5
7h9e9q7gra,14,13,69
7h9h6hfl1a,8,6,4
7hb35s7vij,0,4,0
7hbd1d0w7j,17,7,27
7hboh59ob4,9,14,36
7hbs19mmcc,9,4,3
7hbwqxphap,4,11,6
7hcasjocr4,8,22,65
7hcci85a0z,25,7,55
7hccxteovi,14,8,23
7hceqgzd58,11,4,5
7hco9pv1jo,8,3,1
7hcogfccvb,3,17,10
7hcpi6rdek,11,3,3
7hd293ma95,3,12,5
7hdrdbx34e,5,3,0
7hegpshukm,11,18,86
7hf4ad162m,30,2,7
7hf6pvveq1,18,9,52
7hf8x0u7o9,7,24,73
7hf9chjifk,14,15,82
7hfcz29xtp,27,5,33
7hfq0897fs,15,12,60
7hgrtbmxw3,11,5,7
7hgujrsfuk,6,3,1
7hgwxq725e,5,6,3
7hhm4gw2nm,13,10,35
7hhqypvt1x,34,3,22
7hi23mt47p,7,7,6
7hi9pd3pt0,2,7,1
7hid1hvzhf,2,16,8
7hiic9tc4c,12,17,83
7hjmdnniin,22,8,59
7hkc25hmue,17,4,9
7hkd34fjc5,11,6,8
7hkglv1ilp,13,2,2
7hkia4hmzy,16,3,4
7hklls02g2,4,16,15
7hkxogh3xe,7,3,1
7hky85h8pl,11,13,42
7hl5uztzcr,3,38,64
7hl7nm0mng,2,1,0
7hlfcxghse,6,7,5
7hm2slfwcv,5,7,4
7hm6qfdqaz,7,5,4
7hmexefydn,22,2,5
7hmi2tjoq5,42,6,96
7hmt84lw37,4,4,1
7hn58r6by3,2,56,77
7hncp2vs12,9,4,4
7hnobayaq1,7,6,4
7ho2w4j3do,8,9,11
7hpdwt8lfo,6,29,73
7hpjd1zn4m,8,3,1
7hq2bfqm5f,6,12,12
7hq969687c,11,8,14
7hqew7wqic,20,3,9
7hqfp9m9ku,11,15,50
7hqkxs7w4x,4,9,5
7hqmhptb9m,3,16,11
7hqqlz77mr,12,6,13
7hr01dddww,13,6,12
7hr38klae5,10,9,16
7hrfgfyb4h,7,4,2
7hrh0pv6a1,19,10,63
7hs3qic6ft,24,7,46
7hscao8n4q,12,4,5
7hsp1cvh1q,5,16,19
7hsxl391f0,10,21,88
7htdqcv4ci,8,6,7
7hteg9qzg4,2,19,9
7hthcgxx1u,45,5,93
7htooiq6k7,20,6,26
7hubnxo34w,7,7,6
7huddrgvr0,3,10,4
7huip0vxa2,3,13,6
7hul4hdo5a,3,27,26
7huqj18n8x,11,5,6
7hv2xo8leq,28,7,74
7hvu3tpjv0,9,23,92
7hvvl8mrmg,5,7,3
7hx2j2qv3w,7,6,4
7hx9e2brbc,11,11,31
7hxad99w0p,18,2,3
7hy6yd2rgj,7,12,20
7hyeongjas,11,11,30
7hyy9umc8j,6,15,22
7hz2664mcb,19,4,12
7hz764mjpv,3,8,2
7i00hv7fjq,7,5,2
7i01yy3d96,10,12,32
7i0h4rbjfv,7,9,10
7i0ot600ac,26,7,49
7i0t1cvcau,7,17,29
7i0ymqi6nt,5,3,1
7i1nq9oqkh,21,8,53
7i23dixb0c,1,21,6
7i2f0fvzfk,25,3,14
7i2flus9ca,19,8,42
7i2vk3anqd,15,12,63
7i2wypo46i,0,1,0
7i39hvlqaw,38,6,97
7i3da8ixvf,3,19,16
7i41mjpu64,10,16,56
7i4bclat3r,3,4,0
7i4ewa13qk,6,6,3
7i4iwmp4jg,12,12,40
7i5e02l7eo,21,7,42
7i69v8ybmi,8,8,8
7i6cwyiixs,6,11,13
7i6yftamij,9,5,6
7i73fxmdey,14,6,17
7i7hanmj5z,2,4,0
7i7ntvsi71,33,7,92
7i7sjhv023,11,3,3
7i96i7mk6v,19,2,4
7i9auoapgd,6,15,20
7iak5g2r5x,26,3,13
7iaox3nljy,12,9,25
7ibvdj5xck,18,2,2
7ibvsx31sm,6,33,98
7ic6gzahzf,18,7,30
7icnspyc5b,12,8,18
7idifqlhk2,10,5,5
7idk4js1vx,2,5,0
7ie06jxwsp,6,7,4
7ie6u4nr82,3,37,62
7ie6z0jteo,0,0,0
7iedlqw8z3,13,4,7
7iefukz85x,40,2,15
7iel9vt23s,6,9,9
7ifj6qqfo1,26,3,12
7ifktsty1y,4,8,4
7ifvwyjsx6,11,4,4
7ig30f25tb,21,6,33
7ih3vnf7ar,13,3,3
7ihha9h272,4,25,33
7ihhp1pg9p,14,11,48
7ihni6j42x,5,6,2
7ihv2htadf,22,11,99
7ii6iwa6z2,21,4,17
7ij06l91ls,6,18,31
7ij9kxzgpq,7,8,7
7ije13dyy4,0,4,0
7ik5g7gdp1,20,3,6
7ik5q8v3gc,1,5,0
7iked6x3fx,17,5,13
7ikuazorc6,13,4,5
7il203tu5j,4,18,20
7ilfjm6qou,6,6,3
7ilfrcygo0,14,4,6
7illwy05hz,24,6,37
7iltsfkp14,21,10,80
7im1mlyr6q,6,22,48
7im3iuef7z,41,4,41
7imljofl9r,8,6,5
7imuz0t04n,2,9,2
7imvrwjupc,31,4,28
7in4wkgdte,4,11,7
7inibpf7b7,5,8,5
7inuprv6rs,14,3,5
7io0ec6r1s,20,9,57
7iool7ycdg,10,8,15
7ip2walzxi,5,6,2
7ip9khvsdk,6,7,4
7ipte07izv,14,10,41
7iptq6tp3s,20,4,13
7iq6bf6bmz,10,7,10
7iqa32230e,29,7,67
7iqdjfykzq,0,2,0
7iqokc8v5f,15,4,9
7iqzatp102,2,7,1
7ir5ybbf36,7,17,35
7is5xov110,21,7,44
7is7wb6t3s,10,6,6
7is99cm9ti,29,6,51
7isfhnn84j,18,10,53
7isq2v2vo3,8,8,8
7isrls20he,2,13,4
7isznx68ab,7,18,38
7it08r5vc6,6,22,47
7it6pvjq5c,4,10,6
7ite8wonme,28,3,11
7iu28olaf3,6,5,3
7iu3gk9kpm,4,10,6
7iu5mo24vu,4,7,2
7iura3ymbd,20,12,97
7iuxl0nn3a,11,4,4
7ivcogqkcj,13,4,4
7ivl2c1c2t,17,2,2
7ivlreo3gd,3,11,4
7iw3a1ka0t,9,5,4
7iwd49066f,9,14,33
7iwh7vh19t,16,6,21
7iwm5pwfq8,13,5,10
7iwr3dl74k,6,8,5
7iwru2hnzr,24,3,12
7iwznyh8bd,14,7,21
7ix0ax89fz,27,7,67
7ixkq4r6kn,2,28,20
7ixx6cff6x,3,9,2
7iy9mzm3s5,9,12,26
7iyh8jy6t6,7,13,18
7iyjzlt188,8,2,1
7iyw9umbyj,5,31,64
7iyyyl6hzr,9,14,37
7iz4e57ti0,13,12,45
7izdqpjrxz,0,1,0
7izgdsy12m,9,6,7
7j0irk7c1q,1,3,0
7j15fyemcm,3,25,26
7j1qzb0u17,5,5,2
7j28seiktv,10,3,2
7j2gugqybr,16,7,27
7j2ms14kcr,4,4,0
7j3cwk5vta,8,6,6
7j3elu6yay,4,23,30
7j3ezp0e0h,35,4,33
7j3k962bed,14,14,77
7j3mfepl9v,22,2,6
7j47c5ga6j,1,41,32
7j4agifdgq,2,8,2
7j55xvca83,26,4,16
7j5r6vsz30,7,6,4
7j69u3ecc6,1,1,0
7j6jfd8ga3,8,8,10
7j74gqjbw6,8,8,10
7j7fiueart,3,18,12
7j7tm7toeg,3,1,0
7j80tdd3kj,11,7,11
7j8agriyl5,1,8,1
7j98vvafgo,4,7,2
7j9nu9ex5l,6,7,5
7j9xoylep7,49,3,34
7jako2k0rb,15,3,3
7jawrtsi1a,8,13,28
7jb6k1llij,9,7,9
7jbhh5rodm,1,54,43
7jclke435o,13,2,2
7jclxculat,12,6,12
7jd2tu3g3n,7,18,39
7jd46wuziy,9,4,3
7je5bvdhr1,19,8,41
7jewyealai,7,25,66
7jffw5ogeb,12,15,61
7jfq3pdq8d,21,8,55
7jh3wo0ec4,25,3,9
7jh6yu4cl3,12,4,5
7jhpt1weup,5,15,17
7jhq2likee,6,22,48
7jj8m0l27o,20,9,55
7jjhhqqm2f,12,5,7
7jjhihj21u,9,7,7
7jjipn8of3,3,1,0
7jjly3061o,25,4,16
7jjnupi7zs,18,1,1
7jjpdfsxch,16,3,5
7jjye3bghf,28,3,19
7jkaisfzph,9,5,5
7jl7dpv6sq,12,7,13
7jlh8y96b9,38,4,40
7jllkes8f2,20,5,22
7jlmf0ea2d,11,6,7
7jlz2mow1t,4,6,1
7jm8ux02rm,5,8,5
7jmgjw4pgv,2,4,0
7jmglvchee,13,11,46
7jmw9ppxds,2,14,5
7jmwc4ynvi,19,8,42
7jn0ky4nbf,18,11,69
7jn7a2vcrl,4,6,2
7jnv26xv0l,14,13,64
7jowt988v6,15,14,77
7jp2foaesv,0,0,0
7jpbep9peb,2,62,95
7jpsbjgtly,20,4,15
7jqcxiosu5,4,11,6
7jqy7za9yp,6,21,38
7jr2veih3q,7,11,15
7jrxbn98e9,4,7,3
7jryj3vb0h,8,13,27
7js2klz2l3,10,14,40
7js9f45ge7,1,48,46
7jskio25hy,14,4,7
7jt39nuzib,4,9,4
7ju3nw7j2s,9,9,14
7juibq4839,9,8,11
7juq0vxrag,21,9,68
7jvbll4q8n,14,9,27
7jvf7tcb2x,31,6,52
7jwcu4jnfi,3,25,22
7jwmndhjb0,11,9,18
7jwrnfw03h,9,10,18
7jwruo69rg,15,4,7
7jwtx29r0b,5,8,5
7jwuvnmjl2,12,15,60
7jxiiubc03,3,6,1
7jxkifmj7m,7,24,66
7jxsys8n3l,25,2,4
7jy3k0bstq,12,8,18
7jydjk9qhy,3,42,80
7jynikre64,17,9,38
7jyr3hs75s,14,2,3
7jzelnqjhj,1,7,0
7jzl4bzo09,20,4,11
7k06sza65a,6,8,6
7k0o8qso2e,4,14,11
7k0sn9z51a,25,5,26
7k1s3h165m,22,3,10
7k2cekbyx0,5,11,9
7k2z5zfzx8,12,8,18
7k32pybkkf,7,14,25
7k3v9vo0ft,31,4,26
7k3wlyzsyo,5,4,1
7k481nw1nh,11,3,2
7k4ayol230,6,15,19
7k509ygovc,4,6,2
7k569cmxyd,15,2,3
7k5lj6suab,15,14,75
7k64mjo57a,8,3,2
7k6vyk4ytn,5,2,0
7k89hweafc,12,11,36
7k8akosttt,7,5,3
7k8wilwngg,29,5,36
7k9ffntrhe,18,6,22
7ka7c3u3xc,1,33,16
7kamy1ff7h,1,1,0
7kazlsi1ym,15,6,19
7kb89t0ouf,11,4,5
7kb8ggcnau,6,11,10
7kbahdspt7,16,3,6
7kbdjmb9yg,22,4,13
7kc55zras6,11,17,69
7kc7mk52d6,4,40,82
7kc82gjhxs,15,6,19
7kdrqdyogg,18,10,56
7kdys4w39c,19,6,21
7ke50fvjjf,6,8,5
7kel82s526,14,10,38
7kf1pbueib,11,17,71
7kf31bsesn,4,16,13
7kfeasp705,5,9,5
7kfgibebfn,2,34,35
7kfjperz1h,52,2,23
7kgjrkrviq,14,8,25
7khpz33gbq,23,7,52
7khwg48kdz,1,9,1
7khzqkc18m,17,3,7
7kipb7mif9,7,13,22
7kiq6wmm2a,1,1,0
7kirz4saz3,16,4,7
7kjskx68r8,12,4,5
7kjunw2yek,5,14,13
7kk19m3iyu,22,2,3
7kk1x60n7f,17,4,11
7kk7wz5r6c,26,5,32
7kkegmn9l0,6,28,73
7kkjn9v08p,11,11,31
7kkvhqqzvi,12,12,38
7klby9etj5,8,3,1
7klcap6qhv,2,1,0
7kly48xlxg,3,9,2
7km50y8ot7,21,10,70
7kml7f9m2f,4,5,1
7kmm4rb7u8,17,12,70
7kmzb8ovq3,11,7,12
7knhy1jjeo,13,3,3
7knxndpgrt,0,4,0
7ko8ro4sp2,19,5,17
7kpi8fxymz,16,6,15
7kpns36exs,1,3,0
7kqdzkl1g4,15,12,57
7kr980hzzu,9,4,3
7krkjad65g,7,27,75
7krlgzl7xt,6,24,47
7krp9rd6zd,22,6,27
7ksa92dqak,19,8,39
7kstg199o8,10,17,55
7kt0rkg7uf,9,12,26
7ku18r9kx9,18,5,13
7kucyrqwag,11,8,15
7kufzcirf2,11,14,47
7kugv7wezx,5,6,2
7kul1qn1mq,23,7,42
7kuxnfmnj1,6,16,26
7kvl1ydign,14,7,21
7kvraa98oq,24,4,21
7kvw8w62zl,13,6,14
7kwb9rvct5,22,7,42
7kwdcmnjo1,10,6,8
7kwjgrmyo0,7,11,13
7kwoypen0v,4,30,49
7kxbt6s9qk,12,19,92
7kxdj35xkw,16,3,4
7kxm2avkko,11,12,34
7kxonoeitn,7,10,13
7kxqsb3ydr,7,15,29
7kxw75vze6,5,15,19
7kyc85gmb3,13,7,15
7kydp8ks1m,14,9,33
7kydu3pv3v,9,11,23
7kyl13ugd6,47,4,73
7kynxq99cu,7,14,24
7kys4m22f0,8,8,9
7kyv1f3277,17,6,19
7kyz9vbho6,35,5,45
7kz03npe63,14,12,60
7kz28hvn0u,1,7,0
7kzcgm5n1y,6,3,1
7kztf9hx4f,7,7,6
7kztzafh0l,3,27,29
7l00utvtiu,24,2,6
7l05fr8pqm,42,4,48
7l0a74uzss,8,5,3
7l0jy535f1,3,8,2
7l0uu9w9an,8,19,53
7l228qktrs,6,18,31
7l23jsb1do,8,18,47
7l2kjf9swa,18,11,72
7l31ynbwj6,16,7,26
7l37vfb2jk,4,18,19
7l3i6qxzqt,9,6,6
7l3l08stmw,31,6,56
7l3lqgz9t6,8,20,61
7l3zmoufge,12,4,5
7l46w73pva,10,16,51
7l48zteohl,11,4,3
7l4bho3ndh,6,5,2
7l4eknvsma,29,5,40
7l4l1mg430,18,9,50
7l4lm89bbi,8,19,51
7l4oleho61,2,27,18
7l4otb8cr2,29,4,20
7l4vi5a2rq,18,7,28
7l4wddn6jd,14,7,18
7l5332imes,22,11,96
7l5jr9rx0i,11,2,2
7l5llrhyl3,29,2,9
7l5n55z8nf,16,3,5
7l69i2g3so,8,15,35
7l6f1545uu,12,6,11
7l6ubz6bau,29,3,12
7l7ujmvqxo,6,12,12
7l7x9ytvxv,14,2,2
7l89a9h9br,9,6,6
7l8cggqauw,5,29,65
7l8j2qgsqq,4,15,14
7l94gtokme,0,40,16
7lamooa6cm,22,5,25
7lat5vlft7,4,4,1
7lbcii2183,14,4,7
7lbd6mmgkp,16,10,49
7lc3892xpc,6,3,1
7lckzmk3ac,13,13,51
7lclz6u39c,1,24,11
7ld9hkoa0v,3,7,2
7le82h9mmn,13,6,14
7leo05h51f,8,3,1
7lf5ql1ix2,11,3,2
7lf9q4cdle,3,9,3
7lf9w31hb9,22,8,62
7lfvzrsedz,5,14,15
7lg1yr24fa,16,8,34
7lg6rymydw,4,14,10
7lg7wy3avm,24,3,12
7lgdojw8t0,10,11,25
7lh20xzopn,12,17,80
7lhmbydqnq,23,8,55
7lhv2m8mu9,11,9,20
7lid7at5x4,3,6,1
7limdpz0tv,8,11,18
7lkcputew1,11,8,17
7lkro7gc58,2,9,2
7lkv6ajao6,7,21,51
7ll06pwafx,25,8,72
